date,stock_name,open,high,low,close,volume
2013-01-29 11:00:00,GS,117.6838,117.8131,117.331,117.6444,494798
2013-01-29 10:00:00,GS,117.2747,117.7328,116.6318,117.6765,897739
2013-01-29 09:00:00,GS,115.6273,117.4435,115.5951,117.2747,688312
2013-01-29 08:00:00,GS,115.4826,115.8442,115.4746,115.8442,8700
2013-01-28 19:00:00,GS,115.563,115.6755,115.563,115.5871,400
2013-01-28 17:00:00,GS,115.8442,115.8442,115.2415,115.7157,2750
2013-01-28 16:00:00,GS,115.8844,116.1742,115.8201,115.8201,142038
2013-01-28 15:00:00,GS,116.1898,116.3023,115.8041,115.8683,569128
2013-01-28 14:00:00,GS,116.2059,116.3023,115.8282,116.1818,352637
2013-01-28 13:00:00,GS,116.1737,116.2702,116.009,116.2284,267261
2013-01-28 12:00:00,GS,116.4711,116.5997,116.1094,116.1657,273298
2013-01-28 11:00:00,GS,116.3746,116.6077,116.2147,116.455,419868
2013-01-28 10:00:00,GS,115.9005,116.4148,115.4906,116.3907,475908
2013-01-28 09:00:00,GS,116.2219,116.7282,115.4746,115.8925,498470
2013-01-28 08:00:00,GS,115.7237,116.4309,115.7237,116.1978,4420
2013-01-25 19:00:00,GS,116.0451,116.0451,116.005,116.005,1000
2013-01-25 18:00:00,GS,116.005,116.005,116.005,116.005,100
2013-01-25 17:00:00,GS,116.0451,116.0451,116.0451,116.0451,100
2013-01-25 16:00:00,GS,116.1255,116.3505,116.0934,116.1094,225971
2013-01-25 15:00:00,GS,116.1577,116.3586,115.9326,116.1014,823817
2013-01-25 14:00:00,GS,116.2621,116.447,116.1175,116.1496,333871
2013-01-25 13:00:00,GS,115.8925,116.5032,115.7639,116.2461,493880
2013-01-25 12:00:00,GS,115.9768,116.238,115.8523,115.8844,390215
2013-01-25 11:00:00,GS,115.8121,116.3907,115.796,115.9809,506562
2013-01-25 10:00:00,GS,116.3505,116.455,115.1611,115.788,859213
2013-01-25 09:00:00,GS,115.9648,116.7443,115.8683,116.3586,855885
2013-01-25 08:00:00,GS,115.8362,116.1094,115.6433,116.0853,20663
2013-01-25 07:00:00,GS,115.4987,115.9728,115.4585,115.8121,4605
2013-01-25 06:00:00,GS,115.6835,116.1255,115.6835,115.7237,1400
2013-01-25 05:00:00,GS,115.7076,115.7076,115.354,115.354,800
2013-01-25 04:00:00,GS,116.0853,116.0853,116.0853,116.0853,500
2013-01-24 19:00:00,GS,116.0371,116.0371,115.4906,115.5228,11830
2013-01-24 18:00:00,GS,115.8844,115.9648,115.8844,115.9648,2500
2013-01-24 17:00:00,GS,116.1014,116.1898,115.6674,115.8683,14405
2013-01-24 16:00:00,GS,116.4952,116.4952,116.0853,116.0853,84521
2013-01-24 15:00:00,GS,116.0772,116.9291,116.005,116.4952,829185
2013-01-24 14:00:00,GS,115.9728,116.2139,115.8764,116.0773,408257
2013-01-24 13:00:00,GS,116.1014,116.4148,115.7719,115.9969,487420
2013-01-24 12:00:00,GS,116.7523,116.7765,116.0693,116.1255,618147
2013-01-24 11:00:00,GS,117.3631,117.5158,116.3827,116.7323,576354
2013-01-24 10:00:00,GS,117.2104,117.9297,117.1461,117.3631,819047
2013-01-24 09:00:00,GS,116.7604,117.2104,116.3827,117.2104,744542
2013-01-24 08:00:00,GS,116.6961,116.8488,116.5354,116.7604,3590
2013-01-23 19:00:00,GS,116.5273,116.5273,116.5193,116.5193,750
2013-01-23 18:00:00,GS,116.3746,116.5273,116.3746,116.5273,3116
2013-01-23 17:00:00,GS,116.6559,116.672,116.3345,116.3666,4463
2013-01-23 16:00:00,GS,116.9934,117.0738,116.7684,116.7684,138612
2013-01-23 15:00:00,GS,116.9291,117.122,116.897,116.9854,726747
2013-01-23 14:00:00,GS,116.8809,117.0015,116.6157,116.9291,464900
2013-01-23 13:00:00,GS,116.905,117.114,116.7845,116.8729,394805
2013-01-23 12:00:00,GS,116.5675,116.9693,116.5354,116.905,303219
2013-01-23 11:00:00,GS,116.5113,116.7845,116.4711,116.5755,485923
2013-01-23 10:00:00,GS,116.8215,117.2827,116.3719,116.5113,713385
2013-01-23 09:00:00,GS,117.1783,117.2908,116.7202,116.8086,555898
2013-01-23 08:00:00,GS,117.5721,117.5721,116.9291,117.0336,1965
2013-01-22 19:00:00,GS,117.5479,117.5479,117.5479,117.5479,304
2013-01-22 18:00:00,GS,117.5319,117.5319,117.5319,117.5319,100
2013-01-22 17:00:00,GS,117.331,117.5479,117.331,117.5479,729
2013-01-22 16:00:00,GS,117.2908,117.331,117.1702,117.331,178593
2013-01-22 15:00:00,GS,117.2016,117.556,117.0899,117.2908,1140269
2013-01-22 14:00:00,GS,116.7202,117.2988,116.6519,117.1943,720336
2013-01-22 13:00:00,GS,116.2944,117.0737,116.2702,116.7282,536572
2013-01-22 12:00:00,GS,115.8925,116.4429,115.8201,116.2943,473196
2013-01-22 11:00:00,GS,115.9487,116.1175,115.8442,115.8844,494933
2013-01-22 10:00:00,GS,116.3184,116.3666,115.1933,115.9648,796846
2013-01-22 09:00:00,GS,115.6674,116.4309,115.4022,116.3505,718458
2013-01-22 08:00:00,GS,116.0853,116.0853,115.563,115.796,5297
2013-01-22 07:00:00,GS,116.2862,116.2862,115.8844,115.8844,1484
2013-01-22 06:00:00,GS,116.7604,116.7604,116.5273,116.5273,450
2013-01-22 05:00:00,GS,116.889,116.889,116.889,116.889,200
2013-01-22 04:00:00,GS,116.5273,116.6077,116.0853,116.0853,577
2013-01-18 19:00:00,GS,115.8844,115.8844,115.788,115.8362,1932
2013-01-18 18:00:00,GS,115.8041,115.8121,115.8041,115.8121,200
2013-01-18 17:00:00,GS,115.8844,115.9487,115.8282,115.8442,1100
2013-01-18 16:00:00,GS,116.0451,116.0853,115.7639,115.8041,184624
2013-01-18 15:00:00,GS,116.005,116.2541,115.8683,116.0934,962713
2013-01-18 14:00:00,GS,116.1175,116.1175,115.8121,116.005,472665
2013-01-18 13:00:00,GS,116.2219,116.3746,115.8844,116.1175,590344
2013-01-18 12:00:00,GS,115.5228,116.2782,115.4264,116.2139,798557
2013-01-18 11:00:00,GS,115.0888,115.5469,114.8156,115.5228,967633
2013-01-18 10:00:00,GS,115.1772,115.6907,114.9442,115.0887,1609599
2013-01-18 09:00:00,GS,113.6342,115.4263,113.4735,115.1772,1679833
2013-01-18 08:00:00,GS,113.7146,113.7467,113.3208,113.6342,5950
2013-01-18 07:00:00,GS,113.9798,114.028,113.9798,114.028,200
2013-01-17 19:00:00,GS,113.2324,113.2324,113.0717,113.0717,250
2013-01-17 17:00:00,GS,113.3208,113.3208,113.1521,113.1521,340
2013-01-17 16:00:00,GS,113.3208,113.3208,113.2324,113.2405,150843
2013-01-17 15:00:00,GS,113.8914,114.0039,113.2083,113.2485,1070984
2013-01-17 14:00:00,GS,113.4333,114.0762,113.3369,113.8753,952713
2013-01-17 13:00:00,GS,112.5654,113.4574,112.4609,113.4333,735414
2013-01-17 12:00:00,GS,112.4047,112.7101,112.4047,112.5574,385002
2013-01-17 11:00:00,GS,112.3966,112.8306,112.2038,112.4048,633154
2013-01-17 10:00:00,GS,112.8306,113.1521,112.3966,112.3966,1145713
2013-01-17 09:00:00,GS,113.4173,113.795,112.3323,112.8467,1355906
2013-01-17 08:00:00,GS,113.1922,113.5137,112.5333,113.3931,76324
2013-01-17 07:00:00,GS,114.7191,114.7995,113.1521,113.1521,7102
2013-01-16 19:00:00,GS,113.2163,113.2485,113.1521,113.2485,2301
2013-01-16 18:00:00,GS,113.2163,113.2324,113.0717,113.1521,2006
2013-01-16 17:00:00,GS,113.1601,113.2244,113.1601,113.2163,1095
2013-01-16 16:00:00,GS,113.3208,113.3851,113.144,113.2565,237542
2013-01-16 15:00:00,GS,113.5338,113.7789,113.3128,113.3128,1496087
2013-01-16 14:00:00,GS,113.5057,113.6664,113.0717,113.5217,971232
2013-01-16 13:00:00,GS,112.6779,113.6262,112.4127,113.4896,1239281
2013-01-16 12:00:00,GS,111.9787,113.0717,111.9066,112.6698,1514111
2013-01-16 11:00:00,GS,111.5584,112.0993,111.3696,111.9868,946832
2013-01-16 10:00:00,GS,111.6332,112.1395,111.1349,111.5287,1316480
2013-01-16 09:00:00,GS,111.8261,111.9627,110.8215,111.6412,2374987
2013-01-16 08:00:00,GS,111.3037,112.4609,109.1339,111.8261,323970
2013-01-16 07:00:00,GS,109.2946,111.9386,108.8928,111.151,167821
2013-01-15 19:00:00,GS,109.1258,109.1258,109.0133,109.0133,2709
2013-01-15 18:00:00,GS,109.1741,109.2062,108.9651,109.1982,1433
2013-01-15 17:00:00,GS,108.8606,109.2142,108.8606,109.2062,1775
2013-01-15 16:00:00,GS,109.1821,109.1982,108.8124,108.9651,215394
2013-01-15 15:00:00,GS,109.8491,110.0179,109.1741,109.1741,1332317
2013-01-15 14:00:00,GS,109.6161,109.9054,109.4071,109.8411,508148
2013-01-15 13:00:00,GS,110.1876,110.2011,109.608,109.624,501821
2013-01-15 12:00:00,GS,110.1545,110.3032,110.05,110.2107,463335
2013-01-15 11:00:00,GS,110.0661,110.2991,109.9455,110.1746,432208
2013-01-15 10:00:00,GS,109.4794,110.0781,109.4473,110.042,482454
2013-01-15 09:00:00,GS,108.8847,109.5357,108.5874,109.4312,353913
2013-01-15 08:00:00,GS,108.9892,109.0696,108.9892,108.9973,480
2013-01-14 19:00:00,GS,109.4553,109.4553,109.4553,109.4553,300
2013-01-14 17:00:00,GS,109.375,109.4393,109.375,109.4393,1000
2013-01-14 16:00:00,GS,109.3267,109.4714,109.1821,109.4714,539928
2013-01-14 15:00:00,GS,109.383,109.5598,109.1901,109.3348,536874
2013-01-14 14:00:00,GS,109.2303,109.4473,109.2142,109.3589,221275
2013-01-14 13:00:00,GS,109.2223,109.4393,109.1178,109.2303,149528
2013-01-14 12:00:00,GS,109.5116,109.5429,109.1098,109.2383,168511
2013-01-14 11:00:00,GS,109.2303,109.6924,109.2303,109.4714,321530
2013-01-14 10:00:00,GS,109.7687,109.7848,109.0214,109.2303,595265
2013-01-14 09:00:00,GS,110.0902,110.3554,109.6241,109.7607,307584
2013-01-14 08:00:00,GS,109.7768,109.817,109.6964,109.817,883
2013-01-11 19:00:00,GS,110.1786,110.1786,110.1786,110.1786,493
2013-01-11 18:00:00,GS,110.2429,110.259,110.2188,110.2188,352
2013-01-11 16:00:00,GS,110.2027,110.4277,110.2027,110.4117,163678
2013-01-11 15:00:00,GS,109.7446,110.2107,109.6803,110.2027,702914
2013-01-11 14:00:00,GS,109.5598,110.0331,109.5558,109.7607,229141
2013-01-11 13:00:00,GS,109.7977,109.9214,109.4553,109.5839,216917
2013-01-11 12:00:00,GS,109.8893,110.0499,109.7205,109.7848,213634
2013-01-11 11:00:00,GS,109.8491,110.2349,109.8491,109.8893,411204
2013-01-11 10:00:00,GS,109.7768,110.05,109.3991,109.8571,514138
2013-01-11 09:00:00,GS,110.05,110.2188,109.5116,109.817,710357
2013-01-11 08:00:00,GS,110.3233,110.4759,110.0179,110.0339,5205
2013-01-10 19:00:00,GS,110.6608,110.709,110.4438,110.5001,1192
2013-01-10 18:00:00,GS,110.4197,110.4197,110.4197,110.4197,170
2013-01-10 17:00:00,GS,110.5885,110.5885,110.4438,110.4438,500
2013-01-10 16:00:00,GS,110.5081,110.701,110.3393,110.5965,306261
2013-01-10 15:00:00,GS,110.7813,111.0224,110.3715,110.3875,1199514
2013-01-10 14:00:00,GS,110.5081,110.8858,110.4518,110.7813,723937
2013-01-10 13:00:00,GS,110.05,110.5965,109.792,110.5161,527190
2013-01-10 12:00:00,GS,109.5277,110.0581,109.5035,110.05,591116
2013-01-10 11:00:00,GS,109.0615,109.5596,108.7481,109.5596,583311
2013-01-10 10:00:00,GS,109.6723,109.7045,108.9731,109.0857,912891
2013-01-10 09:00:00,GS,108.507,109.6723,107.7918,109.6474,843513
2013-01-10 08:00:00,GS,108.4669,108.8044,108.4186,108.6919,10030
2013-01-10 07:00:00,GS,108.1695,108.6919,108.1695,108.5231,941
2013-01-09 18:00:00,GS,108.0088,108.0088,108.0088,108.0088,149
2013-01-09 17:00:00,GS,107.9525,108.065,107.9525,108.065,2118
2013-01-09 16:00:00,GS,107.8159,107.9927,107.8159,107.9445,200150
2013-01-09 15:00:00,GS,107.2212,107.9365,107.1159,107.8561,1042546
2013-01-09 14:00:00,GS,107.173,107.623,107.1489,107.2373,456689
2013-01-09 13:00:00,GS,107.3819,107.4784,107.1007,107.165,328512
2013-01-09 12:00:00,GS,107.2935,107.5427,107.1569,107.3739,322130
2013-01-09 11:00:00,GS,107.3016,107.4462,107.1007,107.3016,329237
2013-01-09 10:00:00,GS,107.7998,107.9766,107.1489,107.3217,425755
2013-01-09 09:00:00,GS,107.1167,108.0329,107.0203,107.7998,498007
2013-01-09 08:00:00,GS,107.0203,107.1087,106.9239,106.9239,1065
2013-01-09 07:00:00,GS,106.9641,106.9641,106.9641,106.9641,200
2013-01-08 19:00:00,GS,107.2855,107.2855,107.2453,107.2453,405
2013-01-08 18:00:00,GS,107.3418,107.3418,107.3016,107.3016,300
2013-01-08 17:00:00,GS,107.1007,107.3659,107.1007,107.2694,900
2013-01-08 16:00:00,GS,107.0203,107.0444,106.9239,107.0444,225630
2013-01-08 15:00:00,GS,106.9391,107.39,106.8676,106.9801,619517
2013-01-08 14:00:00,GS,107.1328,107.2694,106.7631,106.919,238724
2013-01-08 13:00:00,GS,106.739,107.2534,106.7149,107.1489,278076
2013-01-08 12:00:00,GS,106.9158,106.9399,106.6426,106.731,215414
2013-01-08 11:00:00,GS,106.8435,107.0283,106.731,106.9158,276852
2013-01-08 10:00:00,GS,107.2452,107.3498,106.731,106.8556,548030
2013-01-08 09:00:00,GS,107.4382,107.6471,106.9882,107.2293,339073
2013-01-08 08:00:00,GS,107.4864,107.5266,107.3257,107.3337,3490
2013-01-07 19:00:00,GS,107.7998,107.7998,107.7838,107.7998,418
2013-01-07 17:00:00,GS,107.7677,107.8481,107.7677,107.8481,1557
2013-01-07 16:00:00,GS,107.8641,107.9365,107.3773,107.8641,107734
2013-01-07 15:00:00,GS,107.4864,107.8802,107.3177,107.8561,846308
2013-01-07 14:00:00,GS,106.9239,107.5025,106.9078,107.5025,319421
2013-01-07 13:00:00,GS,107.0203,107.2212,106.8837,106.9239,284796
2013-01-07 12:00:00,GS,107.1087,107.181,106.7877,107.0203,278004
2013-01-07 11:00:00,GS,107.2614,107.4864,107.0549,107.1087,422708
2013-01-07 10:00:00,GS,107.9686,108.0088,106.9399,107.2534,643497
2013-01-07 09:00:00,GS,108.1133,108.1133,107.2855,107.9445,561470
2013-01-07 08:00:00,GS,108.3704,108.4508,107.7757,108.0972,13117
2013-01-07 07:00:00,GS,108.3222,108.491,108.3222,108.491,1276
2013-01-07 06:00:00,GS,108.6919,108.6919,108.6758,108.6919,900
2013-01-07 04:00:00,GS,108.3865,108.8847,108.3865,108.8847,1000
2013-01-04 19:00:00,GS,108.0088,108.0088,107.8722,107.8722,1155
2013-01-04 17:00:00,GS,107.9927,108.0891,107.9927,108.0891,1325
2013-01-04 16:00:00,GS,108.1052,108.1775,107.9284,108.049,272901
2013-01-04 15:00:00,GS,106.9882,108.2017,106.948,108.057,1640241
2013-01-04 14:00:00,GS,106.6426,106.9882,106.5703,106.9793,330517
2013-01-04 13:00:00,GS,106.6988,106.9641,106.5542,106.6185,376337
2013-01-04 12:00:00,GS,105.622,106.7712,105.6139,106.7149,595189
2013-01-04 11:00:00,GS,105.3327,105.7907,105.2764,105.63,380491
2013-01-04 10:00:00,GS,105.1076,106.08,105.0675,105.3246,902856
2013-01-04 09:00:00,GS,105.405,105.5657,104.7299,105.0755,448992
2013-01-04 08:00:00,GS,105.2764,105.2764,105.2684,105.2764,700
2013-01-03 16:00:00,GS,105.0916,105.2282,105.0434,105.0434,247133
2013-01-03 15:00:00,GS,104.9228,105.2202,104.8183,105.0835,761187
2013-01-03 14:00:00,GS,105.0273,105.0273,104.529,104.9389,561993
2013-01-03 13:00:00,GS,104.8826,105.0754,104.6014,105.0112,322457
2013-01-03 12:00:00,GS,104.6817,105.0273,104.5861,104.8826,405017
2013-01-03 11:00:00,GS,104.9308,105.196,104.6576,104.6817,514220
2013-01-03 10:00:00,GS,104.9469,105.1719,104.6817,104.9228,670894
2013-01-03 09:00:00,GS,105.7345,105.9032,104.7862,104.9308,676825
2013-01-03 08:00:00,GS,105.397,105.9354,105.397,105.7345,10530
2013-01-03 07:00:00,GS,104.9308,105.0192,104.9308,105.0192,600
2013-01-02 19:00:00,GS,105.7345,105.7345,105.7184,105.7184,407
2013-01-02 18:00:00,GS,105.839,105.839,105.7345,105.7345,791
2013-01-02 17:00:00,GS,105.7184,105.7345,105.7184,105.7345,1093
2013-01-02 16:00:00,GS,105.8068,105.9515,105.6782,105.9515,237680
2013-01-02 15:00:00,GS,104.746,105.8068,104.746,105.7827,980552
2013-01-02 14:00:00,GS,104.7139,104.9067,104.6014,104.746,333980
2013-01-02 13:00:00,GS,104.5692,104.8424,104.5291,104.7139,324638
2013-01-02 12:00:00,GS,104.6014,104.8746,104.4989,104.5772,322227
2013-01-02 11:00:00,GS,104.8264,105.0353,104.6014,104.6014,521660
2013-01-02 10:00:00,GS,104.5933,105.2603,104.4816,104.7943,671620
2013-01-02 09:00:00,GS,104.9951,105.8309,104.1674,104.5853,969373
2013-01-02 08:00:00,GS,104.5531,105.2362,104.3924,105.0353,21534
2013-01-02 07:00:00,GS,104.7139,105.0032,104.5531,104.5531,4420
2013-02-28 19:00:00,GS,120.9366,120.9366,120.9366,120.9366,100
2013-02-28 18:00:00,GS,120.8883,120.9366,120.8883,120.9366,1500
2013-02-28 17:00:00,GS,120.7592,121.1543,120.7592,120.9528,2938
2013-02-28 16:00:00,GS,120.7754,121.1543,120.6383,120.7109,539499
2013-02-28 15:00:00,GS,121.7914,121.7914,120.8157,120.8157,1152364
2013-02-28 14:00:00,GS,122.2349,122.63,121.7107,121.7672,472149
2013-02-28 13:00:00,GS,122.5332,122.6784,122.1381,122.2187,443649
2013-02-28 12:00:00,GS,122.1139,122.7187,122.0494,122.5493,371979
2013-02-28 11:00:00,GS,121.4042,122.1542,121.2914,122.1042,444804
2013-02-28 10:00:00,GS,122.0091,122.0417,121.1866,121.3559,711596
2013-02-28 09:00:00,GS,122.3236,122.888,121.5978,122.0413,546328
2013-02-28 08:00:00,GS,122.2994,122.3074,122.1623,122.2429,3501
2013-02-28 07:00:00,GS,122.4848,122.4848,122.4848,122.4848,335
2013-02-27 19:00:00,GS,122.3236,122.3236,122.2832,122.2832,200
2013-02-27 18:00:00,GS,122.1704,122.1704,122.0171,122.0171,1050
2013-02-27 17:00:00,GS,122.4042,122.4042,122.4042,122.4042,200
2013-02-27 16:00:00,GS,122.3155,122.3155,122.0413,122.1139,134391
2013-02-27 15:00:00,GS,122.3719,122.6058,122.2026,122.251,847025
2013-02-27 14:00:00,GS,121.8881,122.501,121.8801,122.3639,537958
2013-02-27 13:00:00,GS,121.7522,121.9446,121.5253,121.8639,402171
2013-02-27 12:00:00,GS,121.0737,122.001,120.9366,121.7672,612823
2013-02-27 11:00:00,GS,120.9044,121.3721,120.8883,121.0737,696534
2013-02-27 10:00:00,GS,120.6544,121.5737,120.4851,120.9205,914542
2013-02-27 09:00:00,GS,119.211,120.727,119.074,120.5819,426080
2013-02-27 08:00:00,GS,119.9448,119.9448,119.1385,119.1868,1100
2013-02-27 06:00:00,GS,119.3804,119.3804,119.3804,119.3804,300
2013-02-26 19:00:00,GS,119.0982,119.332,119.0982,119.0982,700
2013-02-26 17:00:00,GS,119.4852,119.5175,119.332,119.332,600
2013-02-26 16:00:00,GS,119.3401,119.4529,119.0901,119.4529,192182
2013-02-26 15:00:00,GS,119.5578,119.7513,119.1877,119.3723,924055
2013-02-26 14:00:00,GS,119.2917,120.0013,119.082,119.5255,657849
2013-02-26 13:00:00,GS,119.7916,119.9529,119.1465,119.3078,389317
2013-02-26 12:00:00,GS,119.6626,120.0577,119.2675,119.8158,567228
2013-02-26 11:00:00,GS,119.0336,119.8642,118.4692,119.6626,609967
2013-02-26 10:00:00,GS,120.2754,120.348,118.2999,119.0256,1339470
2013-02-26 09:00:00,GS,119.4207,120.5173,119.1788,120.227,879600
2013-02-26 08:00:00,GS,119.5013,119.9368,118.9288,119.3401,33014
2013-02-26 07:00:00,GS,119.0175,119.5175,118.8643,119.5175,1050
2013-02-25 19:00:00,GS,119.099,119.2597,119.0347,119.1713,1600
2013-02-25 18:00:00,GS,118.9141,119.0588,118.9141,119.0588,1009
2013-02-25 17:00:00,GS,118.7132,118.7373,118.5766,118.7373,1491
2013-02-25 16:00:00,GS,118.657,118.882,118.5123,118.5123,191887
2013-02-25 15:00:00,GS,120.8348,121.0197,118.6168,118.7052,1601224
2013-02-25 14:00:00,GS,121.0438,121.3009,120.658,120.834,580700
2013-02-25 13:00:00,GS,122.0965,122.1287,120.867,121.0679,694923
2013-02-25 12:00:00,GS,121.9117,122.3537,121.8313,122.0885,512603
2013-02-25 11:00:00,GS,122.5546,122.8804,121.6545,121.8795,831185
2013-02-25 10:00:00,GS,124.3949,124.5637,122.4742,122.5466,1088275
2013-02-25 09:00:00,GS,124.6762,125.1182,124.3226,124.3869,646296
2013-02-25 08:00:00,GS,125.0459,125.0459,124.403,124.5798,9357
2013-02-25 07:00:00,GS,124.7164,124.8048,124.5717,124.5717,3485
2013-02-25 06:00:00,GS,124.845,124.845,124.845,124.845,935
2013-02-22 19:00:00,GS,123.7199,123.8645,123.7199,123.8645,730
2013-02-22 18:00:00,GS,123.6717,123.7199,123.6717,123.7199,250
2013-02-22 16:00:00,GS,123.8324,123.969,123.519,123.6797,189657
2013-02-22 15:00:00,GS,123.2377,123.8645,123.2055,123.8083,914242
2013-02-22 14:00:00,GS,123.2698,123.3181,123.1252,123.2377,520247
2013-02-22 13:00:00,GS,123.4145,123.5109,123.1814,123.2779,370760
2013-02-22 12:00:00,GS,123.3502,123.5109,123.0609,123.4065,550712
2013-02-22 11:00:00,GS,123.0689,123.6395,122.7635,123.3582,528045
2013-02-22 10:00:00,GS,122.4582,123.4161,122.2894,123.0529,824943
2013-02-22 09:00:00,GS,122.8439,122.9564,122.193,122.418,729784
2013-02-22 08:00:00,GS,122.6671,122.9564,121.2527,122.7555,50774
2013-02-22 07:00:00,GS,122.635,122.8761,122.635,122.7555,1500
2013-02-21 19:00:00,GS,121.7108,121.7108,121.7108,121.7108,100
2013-02-21 18:00:00,GS,121.6706,121.7188,121.4697,121.5581,1287
2013-02-21 17:00:00,GS,121.542,121.7349,121.5099,121.5902,3300
2013-02-21 16:00:00,GS,121.2045,122.0845,121.2045,121.534,599674
2013-02-21 15:00:00,GS,121.3411,122.0965,121.0197,121.2286,1377197
2013-02-21 14:00:00,GS,120.9152,121.3966,120.3848,121.3491,1007131
2013-02-21 13:00:00,GS,122.0001,122.201,120.8348,120.9393,792270
2013-02-21 12:00:00,GS,122.193,122.2404,121.3491,121.9921,916253
2013-02-21 11:00:00,GS,122.2573,122.418,121.5581,122.201,888229
2013-02-21 10:00:00,GS,122.418,123.7199,122.0644,122.2412,1404994
2013-02-21 09:00:00,GS,123.7038,123.8243,122.3376,122.4315,1230374
2013-02-21 08:00:00,GS,123.2859,123.961,123.2859,123.8726,11766
2013-02-21 07:00:00,GS,123.4788,123.6154,123.0046,123.2859,5500
2013-02-21 06:00:00,GS,122.9564,123.4949,122.9564,123.4949,3935
2013-02-21 05:00:00,GS,123.8002,123.8002,123.2377,123.2457,1800
2013-02-21 04:00:00,GS,123.9288,123.9288,123.9288,123.9288,200
2013-02-20 19:00:00,GS,124.5235,124.5637,124.3708,124.3708,840
2013-02-20 18:00:00,GS,124.3708,124.5074,124.3628,124.3628,2416
2013-02-20 17:00:00,GS,124.3387,124.5637,124.2824,124.3628,2522
2013-02-20 16:00:00,GS,124.7164,125.0378,124.3387,124.3387,274864
2013-02-20 15:00:00,GS,125.6727,125.6727,124.2101,124.7083,1483312
2013-02-20 14:00:00,GS,126.2031,126.5326,125.5763,125.6727,796532
2013-02-20 13:00:00,GS,126.388,126.4,126.0102,126.2031,367182
2013-02-20 12:00:00,GS,126.2783,126.6371,126.2754,126.388,384424
2013-02-20 11:00:00,GS,126.7576,126.8139,126.1951,126.2915,613078
2013-02-20 10:00:00,GS,126.4932,126.8782,126.4924,126.7817,454188
2013-02-20 09:00:00,GS,127.1996,127.3764,126.4362,126.5165,500220
2013-02-20 08:00:00,GS,127.0389,127.497,127.0389,127.1514,13631
2013-02-20 07:00:00,GS,127.0148,127.2077,126.9746,126.9746,932
2013-02-19 19:00:00,GS,127.3925,127.4246,127.3925,127.4246,2041
2013-02-19 18:00:00,GS,127.3041,127.3041,127.3041,127.3041,200
2013-02-19 17:00:00,GS,127.3041,127.3362,127.3041,127.3121,809
2013-02-19 16:00:00,GS,127.4327,127.505,127.1836,127.3041,190972
2013-02-19 15:00:00,GS,126.8621,127.7782,126.846,127.497,1219537
2013-02-19 14:00:00,GS,126.5346,127.0148,126.5165,126.85,632772
2013-02-19 13:00:00,GS,126.3719,126.5406,126.2754,126.5165,340927
2013-02-19 12:00:00,GS,126.2835,126.4121,125.9942,126.388,414535
2013-02-19 11:00:00,GS,126.1951,126.5005,126.0906,126.2513,555434
